username,hours,products,product_id,date,early_access,compensation,found_funny,ranking,username_id
Grim,0.6,942.0,438080,2016-12-02,False,0,0.0,1,6534
Saieras,2.5,3881.0,373140,2015-08-12,False,0,0.0,1,15933
Braunschweiger,37.2,788.0,207170,2012-04-11,False,0,0.0,3,30345
DoctorSmoke,4.4,801.0,246620,2014-12-24,True,0,11.0,2,11797
[OG] Tragedy15,22.0,1627.0,304410,2016-01-24,False,0,0.0,3,30346
P-Dude,21.5,788.0,207170,2012-04-11,False,0,0.0,3,19366
rinimt,3.1,1811.0,344040,2015-11-23,True,0,6.0,2,15683
De Wonderspons,0.8,597.0,295550,2014-08-06,False,0,1.0,1,18372
Desolater IV,3.7,8510.0,437090,2016-04-28,False,0,0.0,2,404
mattjpwns,1.6,877.0,246090,2014-09-19,True,0,0.0,1,7662
KyneLust,3.7,550.0,246090,2014-09-18,True,0,0.0,2,30347
hermetico,0.4,854.0,331750,2015-06-13,False,0,2.0,1,178
Sangdoo,2.4,578.0,288160,2017-11-23,False,0,0.0,1,30348
1ngR,5.9,1226.0,288160,2017-11-23,False,0,0.0,2,30349
Smash Daddy,0.4,652.0,438080,2016-05-29,False,0,0.0,1,24172
lol,2.2,539.0,438080,2016-04-20,False,0,1.0,1,5538
Paugs,1.6,734.0,281450,2016-08-25,False,0,0.0,1,30350
Zaxtor99 @ YouTube,0.9,1081.0,448230,2016-03-06,True,0,1.0,1,101
Talks-About-Religion (Bidgey),4.3,555.0,288160,2017-11-19,False,0,0.0,2,3777
Reverberant Duck,4.5,704.0,246090,2014-09-18,False,0,0.0,2,22873
Monst3rIno,2.6,671.0,344040,2015-10-24,True,0,0.0,1,12780
TheRealCelticBatman,5.7,4387.0,304410,2015-07-13,False,0,12.0,2,4711
Ninjax,1.3,1025.0,292600,2017-12-25,False,0,0.0,1,30351
The Liquor,19.5,731.0,304410,2015-07-01,False,0,0.0,3,21418
John Smith,5.9,1711.0,328460,2015-04-23,False,0,0.0,2,1950
无名小卒,2.8,1448.0,344040,2015-10-17,True,0,1.0,1,30352
bFunk,2.1,4244.0,417860,2015-12-27,False,0,0.0,1,2486
gpolig,51.1,2554.0,237930,2016-07-15,False,0,1.0,3,30353
Booze·geoi·sie,7.8,567.0,239030,2016-07-22,False,0,0.0,2,29716
Chopper422,5.1,517.0,237930,2016-07-15,False,0,0.0,2,30354
Woody,1.2,2237.0,288160,2017-11-03,False,0,0.0,1,2701
Flying Shisno,5.2,1133.0,304410,2015-03-06,False,0,0.0,2,3015
Authoritah,5.9,531.0,292600,2016-11-26,False,0,0.0,2,30355
RoboNeko,8.1,962.0,292600,2016-11-09,False,0,0.0,2,30356
"RebelD, Empress of Death",8.2,928.0,304410,2015-03-01,False,0,0.0,2,13619
Victoren,6.2,576.0,288160,2017-11-01,False,0,0.0,2,20604
Cron ¯\(ツ)/¯ 🦆🦆🦆,59.9,2101.0,304410,2015-02-27,False,0,0.0,3,11390
[DVZ] - -99-,34.3,1113.0,246620,2014-11-16,True,0,0.0,3,30357
Sgt. Buttersworth [E-308],7.6,540.0,304410,2015-02-05,False,0,0.0,2,11017
Xenoyaut,5.7,731.0,292600,2016-07-07,False,0,0.0,2,30358
tr00per,24.0,630.0,329970,2017-11-23,True,0,0.0,3,30359
The1AndMany,12.4,597.0,292600,2016-05-29,False,0,0.0,3,30360
kyzka,24.4,2918.0,214190,2016-12-28,False,0,1.0,3,6206
Voiderest,1.8,999.0,246090,2014-06-29,True,0,0.0,1,30361
OverlappingElvis,4.0,602.0,344040,2015-10-08,True,0,0.0,2,30362
]|WoR|[ Whit3_Crow,1.1,747.0,246090,2014-06-28,True,0,0.0,1,30363
yandexx,6.9,516.0,304410,2014-09-29,False,0,0.0,2,30364
RandomSanity,1.3,3578.0,246090,2014-06-27,True,0,0.0,1,4986
Michael Calvert,0.3,2134.0,339440,2016-02-24,True,0,0.0,1,4207
okham,2.4,1038.0,292600,2016-03-12,False,0,0.0,1,27639
Hyetal,30.8,738.0,304410,2014-09-05,False,0,0.0,3,15588
TrueWOPR,1.7,789.0,329970,2016-07-28,True,0,0.0,1,6409
Contentiously,55.0,709.0,304410,2014-09-03,False,0,0.0,3,30365
Skel1,8.6,622.0,329970,2016-06-07,True,0,0.0,2,7561
littleling™,36.4,559.0,239030,2016-07-02,False,0,0.0,3,30366
420_E-Sports_Masta,16.0,595.0,292600,2016-03-04,False,0,0.0,3,13390
Thugnificent,2.8,9123.0,479110,2016-07-23,False,1,0.0,1,8398
BlauDrachen,36.1,545.0,246620,2014-10-17,True,0,0.0,3,30367
IDED,4.2,541.0,246090,2014-04-20,True,0,0.0,2,23976
DocInCharge,6.4,790.0,237930,2016-06-30,False,0,0.0,2,30368
SirCabbage,6.1,855.0,585360,2017-04-15,False,0,1.0,2,18267
TheIronicGamer,2.7,1789.0,292600,2015-08-05,False,0,1.0,1,19592
TheUnderdog2020,2.8,612.0,288160,2017-08-23,False,0,0.0,1,12663
Zia,2.5,511.0,292600,2015-08-03,False,0,0.0,1,30369
_tardsk,2.5,653.0,344040,2015-09-20,True,0,0.0,1,14140
MartyrA2J,1.1,852.0,572040,2017-01-12,False,0,1.0,1,1001
Mantis,0.7,3383.0,455490,2016-03-22,False,0,3.0,1,20997
Wolf with Silent Bones,11.9,596.0,246090,2014-03-09,False,0,0.0,3,30370
Still here,8.5,545.0,10180,2016-07-15,False,0,0.0,2,30371
180 Proof Nog,2.2,1025.0,10180,2016-07-13,False,0,1.0,1,2558
Pappagiorgio,4.5,1036.0,288160,2017-07-27,False,0,117.0,2,8034
MartyrA2J,5.3,852.0,329970,2015-04-03,True,0,2.0,2,1001
Switcherio,9.7,513.0,344040,2015-08-16,True,0,0.0,2,26552
v48e12 (insanity by culture),2.8,902.0,515690,2017-03-03,False,0,1.0,1,2223
TASTEFUL SIDEBOOB [HOH],26.2,681.0,307690,2016-09-19,False,0,86.0,3,7522
Kloodge,0.2,1049.0,515690,2016-08-26,False,0,10.0,1,287
Daniel Rogers,1.1,655.0,246620,2014-09-26,True,0,0.0,1,14396
BrenTenkage,0.8,675.0,312010,2016-07-29,False,0,0.0,1,12279
Saint_Ceadda,2.8,818.0,246090,2014-01-02,True,0,0.0,1,30372
OttObott,3.2,712.0,288160,2017-07-06,False,0,0.0,2,30373
samort14,57.5,514.0,427520,2016-12-30,True,0,0.0,3,30374
Hyrule Chosen One,0.6,888.0,253710,2017-09-16,False,0,26.0,1,12370
Kakashisensei666,3.1,611.0,312010,2016-01-03,False,0,0.0,2,12803
Theeangryvegan,0.3,816.0,391270,2017-10-25,False,0,0.0,1,3719
🎃 BOT Rob 🎃,21.6,1157.0,246090,2013-12-30,True,0,0.0,3,3908
clienttrace,1.3,1447.0,417860,2015-12-21,False,0,0.0,1,30375
Hobo With A Shotgun,1.3,1486.0,312010,2015-06-02,False,0,1.0,1,30376
Wif,5.3,1561.0,361300,2017-11-28,False,0,0.0,2,17457
Kennge,3.7,1222.0,352700,2016-07-03,False,0,0.0,2,30377
ThePCGamer,10.6,598.0,307690,2016-07-28,False,0,0.0,2,48
N71,2.3,635.0,312010,2014-11-29,False,0,0.0,1,12159
CHADZ,0.7,667.0,307690,2016-07-26,False,1,0.0,1,30378
Bangor the Dark,12.3,581.0,246090,2013-11-25,True,0,0.0,3,30379
MetalKid,3.1,610.0,352700,2015-11-22,False,0,0.0,2,30380
Cosmogone,1.6,715.0,288160,2017-06-29,False,0,0.0,1,4096
Zarkon,0.5,1176.0,391270,2017-05-27,False,0,1.0,1,2230
Lin,4.7,611.0,508600,2016-10-29,False,0,0.0,2,11229
s p i n a c h,12.5,685.0,361300,2017-08-19,False,0,0.0,3,4706
rpgarcher,7.5,1000.0,508600,2016-09-28,False,0,0.0,2,6935
OtakuD,2.4,715.0,288160,2017-06-26,False,0,0.0,1,2829
b.c0013y,3.7,839.0,361300,2017-07-14,False,0,0.0,2,6831
Timo654,2.6,1246.0,344040,2015-07-29,True,0,1.0,1,4148
The Odd Frog,2.2,764.0,288160,2017-06-23,False,0,0.0,1,24137
cyberun1t,2.7,518.0,288160,2017-06-19,False,0,6.0,1,30381
kyzka,1.6,2918.0,391270,2017-02-03,False,0,0.0,1,6206
^7ja^1co,4.9,1745.0,320840,2016-10-02,False,0,0.0,2,774
Sleepwalker,27.4,551.0,389040,2017-07-09,True,0,0.0,3,30382
Witch King,17.0,566.0,239030,2016-04-17,False,0,8.0,3,20076
ratso,9.3,7245.0,320840,2016-04-03,False,0,0.0,2,2975
Neptoad,2.5,554.0,344040,2015-07-27,True,0,5.0,1,30383
[PsI] Operative13,13.4,629.0,246620,2014-08-09,True,0,0.0,3,29423
Lurtz 猫好き,0.6,1241.0,391270,2017-01-19,False,0,0.0,1,12782
the hollywood hootsman,16.8,810.0,427520,2016-12-15,True,0,17.0,3,610
Ardbug,2.1,530.0,352700,2015-07-05,False,0,0.0,1,14022
pt_kamen,46.5,576.0,307690,2016-06-24,False,1,1.0,3,13153
Dragoson,0.4,1197.0,352700,2015-07-04,False,0,0.0,1,30384
neoadorable,13.7,1035.0,320840,2015-06-20,False,0,0.0,3,5528
EspiOne,21.7,509.0,246620,2014-08-06,True,0,0.0,3,21818
antigravities,3.2,7714.0,344040,2015-07-26,True,0,2.0,2,6109
TUSK3N,1.8,3992.0,344040,2015-07-07,True,0,115.0,1,196
Wuffell,6.3,1431.0,508600,2016-08-13,False,0,0.0,2,29092
Ltm1900,7.0,818.0,10180,2016-05-21,False,0,0.0,2,3818
pango,0.2,4461.0,344040,2015-06-21,True,0,0.0,1,107
Craig,9.6,735.0,352700,2015-07-03,False,0,0.0,2,11027
John-Wesker,30.2,683.0,307690,2016-05-30,False,0,89.0,3,2671
(ಠ ͜ʖಠ),5.3,519.0,389040,2017-01-24,True,0,1.0,2,30385
dux0r,7.8,1237.0,352700,2015-07-03,False,0,0.0,2,1843
Dalohn,0.2,785.0,404410,2015-11-08,False,0,0.0,1,16450
rredar,0.9,613.0,344040,2015-05-03,True,0,0.0,1,4789
AStainlessSteelRat,0.6,1102.0,320840,2014-10-31,False,0,0.0,1,15191
decimus28,0.3,865.0,391270,2016-11-01,False,0,0.0,1,569
Curtis E. Bear,3.4,1229.0,288160,2017-04-09,False,0,0.0,2,1727
BrandeX,0.8,2605.0,344040,2015-04-24,True,0,2.0,1,412
Lemml,2.4,792.0,320840,2014-10-20,False,0,0.0,1,30386
I2O,12.8,538.0,441540,2016-08-18,False,0,0.0,3,30387
EternalClimb,0.5,1127.0,344040,2015-04-13,True,0,4.0,1,193
OMGparticles,0.9,780.0,352700,2015-07-03,False,0,0.0,1,13275
Luminaire,20.0,800.0,307690,2016-05-17,False,0,2.0,3,21718
Chikari,0.6,546.0,246620,2014-07-29,True,0,0.0,1,8550
Frolgath,2.1,948.0,361300,2017-01-25,False,0,0.0,1,7900
Sparko,5.2,823.0,214190,2015-06-28,False,0,0.0,2,22005
Hassie54,0.2,675.0,576260,2017-02-13,False,0,9.0,1,5990
reaper_88,18.0,555.0,307690,2016-04-12,False,0,0.0,3,30388
NUjackFC,4.4,586.0,253710,2017-06-18,False,0,0.0,2,30389
David,1.2,572.0,389040,2016-11-01,True,0,0.0,1,2748
Toasted,4.5,507.0,237930,2016-02-24,False,0,0.0,2,1949
theoceanisadesert,51.4,635.0,307690,2016-04-06,False,0,0.0,3,30390
GamesMaster,1.2,1715.0,361300,2017-01-07,False,0,0.0,1,12298
Folly Corp,28.5,601.0,427520,2016-11-29,True,0,1.0,3,18144
Dutzi,12.9,593.0,427520,2016-11-29,True,0,0.0,3,30391
ThreeSon,4.9,6026.0,629380,2017-07-12,False,0,0.0,2,20980
Zaram,0.4,1702.0,391270,2016-07-13,False,0,3.0,1,19045
Dangerous Beans,3.7,566.0,240970,2015-11-02,False,0,0.0,2,850
Snus,14.0,567.0,237930,2016-02-15,False,0,0.0,3,852
Amarok,9.7,521.0,526490,2017-09-15,False,0,0.0,2,30392
barfbot,0.2,735.0,389040,2016-10-17,True,0,2.0,1,16514
Threskiornis moluccus,0.2,617.0,391270,2016-06-23,False,0,0.0,1,1785
shihuandgi,1.8,569.0,417860,2015-12-17,False,0,0.0,1,30393
PrinceOfThule,15.5,643.0,361300,2016-11-24,False,0,0.0,3,30394
drickanderson,0.7,569.0,391270,2016-06-12,False,0,0.0,1,30395
Schiachpercht,4.5,1247.0,361300,2016-11-23,False,0,0.0,2,18289
stubar,16.0,2571.0,361300,2016-11-23,False,0,0.0,3,4668
KingSigy,6.8,628.0,239030,2016-02-24,False,0,0.0,2,4962
tstki,9.0,1418.0,214190,2015-03-22,False,0,0.0,2,11187
Azshara777,11.5,593.0,246620,2014-07-19,True,0,0.0,3,30396
Voyeur Squid,1.6,613.0,417860,2015-12-16,False,0,0.0,1,30397
Prah,2.7,983.0,284390,2017-08-27,False,0,0.0,1,18736
Phr0stY_D3mon,2.3,1199.0,288160,2017-01-01,False,0,0.0,1,1896
Lain,2.7,5082.0,594680,2017-08-13,False,0,1.0,1,4898
ccotunai,0.3,627.0,391270,2016-04-23,False,0,0.0,1,30398
netarchy,20.0,888.0,246620,2014-07-19,True,0,0.0,3,30399
Mairo 🐻🎧,19.9,1260.0,240970,2014-08-27,False,0,0.0,3,27402
Brown Sauce,14.9,665.0,237930,2016-01-31,False,0,0.0,3,30400
NZ,34.8,676.0,427520,2016-11-28,True,0,0.0,3,30401
Robot Maid,23.8,530.0,240970,2014-07-11,False,0,2.0,3,17750
Yoofaloof,1.4,839.0,389040,2016-10-13,True,0,0.0,1,7283
The Gongzhu,24.2,689.0,246620,2014-07-18,True,0,0.0,3,19814
Kit the Kat™,20.7,587.0,214190,2015-02-19,False,0,0.0,3,198
Vaharrak,4.7,1884.0,288160,2016-12-26,False,0,0.0,2,1012
cowboyhaGVN,7.8,1020.0,237930,2016-01-24,False,0,0.0,2,30402
Sp1n4L - spam no more,23.3,517.0,246620,2014-07-17,True,0,0.0,3,30403
elman,2.8,666.0,288160,2016-12-25,False,0,0.0,1,30404
WetTouchⓒ,6.5,1642.0,284390,2016-12-14,False,0,0.0,2,11788
Penumbra,5.1,574.0,438040,2017-07-03,False,0,0.0,2,20295
CaptnDangerous,4.4,625.0,284390,2016-11-21,False,0,0.0,2,30405
Zarkon,0.9,1176.0,417860,2015-12-15,False,0,1.0,1,2230
Chris Carter,2.7,974.0,288160,2016-12-10,False,0,0.0,1,25178
risingrob,0.7,523.0,288160,2016-12-07,False,0,0.0,1,11870
Ellye,8.9,673.0,284390,2016-10-31,False,0,0.0,2,10841
Dynamole,2.8,1846.0,417860,2015-12-15,False,0,0.0,1,30406
W00fah,4.6,1018.0,748800,2017-12-22,False,0,0.0,2,30407
Franz,5.3,810.0,284390,2016-08-25,False,0,6.0,2,30408
dustdust,1.9,3608.0,239030,2016-01-31,False,0,0.0,1,5879
Sphing,7.3,595.0,346490,2015-10-10,False,0,1.0,2,4941
vidra53,0.1,810.0,386360,2017-11-24,False,0,0.0,1,30409
Akutare,2.8,1111.0,214190,2015-01-11,False,0,3.0,1,30410
muramura,6.5,655.0,237930,2016-01-04,False,0,0.0,2,30411
pyrocraziac,4.0,677.0,284390,2016-05-01,False,1,0.0,2,30412
CrashGameReviews,6.9,577.0,361300,2016-09-07,False,0,3.0,2,9932
Gucek001,6.5,1286.0,284390,2016-04-13,False,0,0.0,2,4012
mús,4.4,981.0,431260,2017-02-27,False,0,0.0,2,4893
ZestyPeanutChew,2.6,511.0,361300,2016-09-07,False,0,0.0,1,8863
RangerJoe,1.2,615.0,404410,2015-10-31,False,0,0.0,1,5915
Gothams Protector,2.5,516.0,49520,2017-11-23,False,0,0.0,1,11428
BRASS DRAGON BEST DRAGON,2.3,532.0,214190,2015-01-03,False,0,1.0,1,30413
MDuh,10.9,7060.0,10180,2016-03-27,False,0,0.0,3,1534
Ryker <3,11.6,999.0,10180,2016-03-25,False,0,0.0,3,8051
BigShaman,4.6,695.0,361300,2016-09-06,False,0,0.0,2,27729
Grrizz,2.2,1053.0,288160,2016-11-24,False,0,0.0,1,2531
Youtube: Press start to begin,19.4,3236.0,431260,2016-11-23,False,0,0.0,3,4337
PANDOR,0.3,1336.0,391270,2015-11-15,False,0,0.0,1,12896
Moof,0.1,666.0,435800,2017-03-09,False,0,1.0,1,30414
melicore,5.6,647.0,435800,2017-02-27,False,0,0.0,2,29803
SLevmaitre,0.3,518.0,438040,2017-02-01,False,0,0.0,1,12723
Novibear,1.4,1218.0,214190,2014-12-30,False,0,0.0,1,311
obi,12.2,547.0,431260,2016-11-14,False,0,0.0,3,3598
ZeroPantz™,0.6,881.0,391270,2015-11-10,False,0,0.0,1,3759
Gargamel177,2.4,565.0,288160,2016-11-23,False,0,0.0,1,30415
誰がｗｏｍｂａｔ,0.3,973.0,391270,2015-11-07,False,0,0.0,1,30416
Stooart,14.3,4367.0,284390,2015-10-05,False,0,0.0,3,169
{G.I.T.V} ♛Legendary Villain♛,26.8,1289.0,361300,2016-09-05,False,0,0.0,3,13459
LastNonak,6.3,628.0,435800,2016-06-20,False,0,0.0,2,3413
KámoJomei,9.5,624.0,10180,2016-03-18,False,0,0.0,2,19812
Bryborg,6.6,717.0,417860,2015-12-14,False,0,1.0,2,30417
Snort Cannon,5.0,1897.0,284390,2015-08-24,False,0,0.0,2,5069
ctwmitch,4.2,763.0,431260,2016-09-29,False,0,0.0,2,220
Hyperlight,19.8,555.0,361300,2016-09-05,False,0,4.0,3,21019
Leode,7.3,616.0,404410,2015-10-30,False,0,0.0,2,30418
Anyhoo,1.7,989.0,438040,2016-12-20,False,0,0.0,1,12235
Dire,2.1,537.0,288160,2016-11-03,False,0,0.0,1,895
GatthewMore,4.3,766.0,284390,2015-02-25,False,0,1.0,2,576
Old Guy Games,0.3,564.0,391270,2015-10-06,False,0,0.0,1,30419
cowboyhaGVN,42.3,1020.0,307690,2015-09-09,False,0,0.0,3,30402
voyager,5.7,636.0,361300,2016-09-05,False,0,2.0,2,11651
The Perfect Gentleman,0.3,549.0,391270,2015-10-03,False,0,0.0,1,15350
archcorenth,3.8,521.0,288160,2016-10-30,False,0,0.0,2,10760
Nixxen,2.5,901.0,288160,2016-10-30,False,0,0.0,1,856
MikeUFC,3.0,1175.0,284390,2014-11-25,False,0,0.0,1,10577
William_Dracul,6.9,1009.0,721760,2017-10-08,False,0,0.0,2,16202
si,14.1,527.0,307690,2015-08-27,False,0,0.0,3,18219
T H I C C B A I T,0.2,611.0,237930,2015-12-27,False,0,0.0,1,12075
MMG Man,31.0,1088.0,225320,2017-10-08,False,0,0.0,3,144
B!tch sit down! Be MARSHMELLO,5.5,1436.0,225320,2017-07-03,False,1,0.0,2,5650
Dread Guacamole,3.2,2031.0,284390,2014-09-18,False,0,0.0,2,98
heroic1,9.9,892.0,11040,2015-12-06,False,0,0.0,2,23369
mythSSK,35.4,807.0,307690,2015-08-12,False,0,0.0,3,30420
BirdCute,7.6,2162.0,442260,2016-06-30,False,1,1.0,2,7571
Lord Shank,2.2,893.0,351220,2015-04-06,False,0,0.0,1,30421
BINGEBOY,2.4,547.0,284390,2014-08-06,False,0,1.0,1,4910
Gyro Zeppeli,2.6,562.0,214190,2014-11-08,False,0,0.0,1,28951
Venom (◣_◢),0.3,716.0,391270,2015-09-15,False,0,19.0,1,30422
madness,0.6,2113.0,442260,2016-02-26,False,0,1.0,1,30423
Samurai Vader,3.7,5796.0,301150,2016-02-08,False,0,0.0,2,6329
SPD3,2.2,954.0,555610,2017-12-27,False,0,0.0,1,30424
Soviet☭Republic,12.4,742.0,239030,2016-01-13,False,0,0.0,3,30425
SeoulFull,8.5,780.0,284390,2014-07-08,False,0,0.0,2,30426
stubar,27.8,2571.0,301150,2015-08-21,False,0,1.0,3,4668
grass,33.0,758.0,301150,2015-01-22,False,0,2.0,3,20877
Rhadnar,21.9,4620.0,307690,2015-07-22,False,0,0.0,3,30427
LawfulGeek,5.3,654.0,284390,2014-06-19,False,0,0.0,2,8028
Tim,0.1,714.0,555610,2017-01-22,False,0,1.0,1,160
Blood_Wraith,27.8,943.0,225320,2016-08-29,False,0,0.0,3,2404
Icajunihy,5.0,820.0,214190,2014-10-19,False,0,0.0,2,30428
M32James,15.7,4713.0,301150,2014-07-28,False,0,0.0,3,5051
archdeco,1.5,627.0,555610,2016-12-29,False,0,0.0,1,119
Sarkoth,26.8,1453.0,225320,2016-06-19,False,0,0.0,3,823
wany1981,7.4,5619.0,555610,2016-11-19,False,0,1.0,2,410
SimonCykelHjelm,1.8,825.0,555610,2016-11-15,False,0,0.0,1,30429
Blackblade,10.0,925.0,22230,2017-12-22,False,0,0.0,2,15604
LDSO,3.6,785.0,22230,2017-11-28,False,0,1.0,2,19744
alt3ma,8.0,548.0,253710,2017-02-03,False,0,0.0,2,30430
Furrek,30.4,4472.0,261700,2016-02-12,False,0,0.0,3,1343
Ravenquick,4.9,577.0,261700,2016-01-10,False,0,0.0,2,6059
Mad,0.5,798.0,438040,2016-05-03,False,0,24.0,1,30431
Kingpin,0.1,890.0,485420,2017-06-27,False,0,0.0,1,30432
Vic=HKC=,8.9,2286.0,288160,2016-07-18,False,0,0.0,2,151
Kristinochka,4.5,517.0,239030,2016-01-08,False,0,0.0,2,30433
Birdassasin,3.4,616.0,261700,2015-08-13,False,0,0.0,2,30434
Eternal Star~,0.3,607.0,22230,2017-06-27,False,0,0.0,1,30435
Hiræther Harbinger de Behçet,16.1,1248.0,214190,2014-09-25,False,0,0.0,3,1586
Jiburiruu,5.4,560.0,261700,2015-07-28,False,0,9.0,2,8509
TerracepT,0.7,956.0,485420,2017-01-10,False,0,1.0,1,30436
Rhanan,3.1,1749.0,288160,2016-07-10,False,0,0.0,2,7674
Fancore,10.9,570.0,261700,2015-04-21,False,0,0.0,3,30437
Jesus Hentai Christ,0.8,532.0,261700,2015-04-01,False,0,0.0,1,30438
𝕊𝟟ℝ𝕀𝔻𝔼ℝ,3.6,648.0,288160,2016-07-06,False,0,0.0,2,30439
Berto,17.7,565.0,225300,2017-08-04,False,0,0.0,3,11660
Zerafalgar,5.1,580.0,22230,2016-12-25,False,0,1.0,2,30440
ｕｒｏｂｏｒｏｓ,12.3,534.0,261700,2015-01-23,False,0,1.0,3,24750
Misha,1.4,1454.0,261700,2015-01-11,False,0,1.0,1,1980
TwerpOco,2.1,2255.0,214190,2014-09-18,False,0,0.0,1,11756
Bodomi,5.1,2325.0,239030,2016-01-03,False,0,0.0,2,19039
ENG. Davy Jones,7.7,645.0,237930,2015-11-25,False,0,0.0,2,23282
Static Butcher,2.8,1115.0,261700,2014-12-26,False,0,17.0,1,30441
kijib,1.2,2793.0,261700,2014-11-08,False,0,0.0,1,1161
jpsf91,20.5,635.0,225300,2016-10-22,False,0,0.0,3,1985
Dangerous Beans,2.0,566.0,261700,2014-10-20,False,0,0.0,1,850
Gaming A cookiE,14.1,538.0,239030,2016-01-01,False,0,0.0,3,30442
[Derank] Negev Only,0.2,1313.0,417860,2015-12-12,False,0,0.0,1,4174
DAkiNAt0r !* Techno :3,7.5,1927.0,261700,2014-08-19,False,0,1.0,2,25385
LimEJET,3.5,606.0,288160,2016-06-29,False,0,0.0,2,30443
CancoZ,13.5,1469.0,214190,2014-09-16,True,0,1.0,3,497
eliteIMP,14.6,907.0,246620,2014-06-03,True,0,0.0,3,30444
The Emperor's Angriest,14.1,826.0,237930,2015-11-12,False,0,0.0,3,30445
mythSSK,0.2,807.0,391270,2015-08-12,False,0,0.0,1,30420
maudibawakemana,4.7,1129.0,239030,2015-12-28,False,0,1.0,2,2109
keb,0.1,994.0,278930,2015-12-27,False,0,0.0,1,6295
bigh,3.5,3774.0,357600,2015-06-21,False,0,1.0,2,1883
J.R.R. Martin,1.5,512.0,261700,2014-06-14,False,0,1.0,1,30446
RadGH,0.2,538.0,423620,2016-06-18,False,0,0.0,1,13745
Nerney9,14.2,8228.0,423620,2016-06-12,False,0,2.0,3,1198
qFox,2.2,2487.0,278930,2015-08-13,False,0,0.0,1,6950
dvfaa ^8;,3.2,681.0,261700,2014-04-16,False,0,0.0,2,16271
thefold,2.3,832.0,288160,2016-06-25,False,0,0.0,1,30447
DragonRR,11.0,520.0,423620,2016-06-01,False,0,0.0,3,10684
Jake likes men,41.6,584.0,307690,2015-05-27,False,0,0.0,3,8139
wolfinston85,3.3,810.0,22230,2015-12-03,False,0,0.0,2,4399
SpeedHackedEverything,5.2,520.0,601530,2017-05-01,False,1,0.0,2,28472
vorador2,0.4,1471.0,278930,2014-10-11,False,0,1.0,1,30448
AgreedSA,59.8,743.0,423620,2016-03-30,True,0,1.0,3,2296
Stibnitive,8.3,636.0,261700,2014-04-01,False,0,0.0,2,22625
gnf,3.5,4066.0,601530,2017-03-24,False,0,0.0,2,30449
<[L4Desu]> FlaSh.G,3.9,1143.0,214190,2014-09-15,False,0,0.0,2,6740
Gendevile,1.5,942.0,278930,2014-09-06,False,0,0.0,1,1746
Enthony,1.3,2770.0,261700,2014-03-26,False,0,1.0,1,9595
UN0W3N,4.0,4868.0,601530,2017-03-18,False,1,0.0,2,206
Arakanga.Ra,3.8,704.0,225300,2014-06-23,False,0,0.0,2,26411
namiuo,0.5,756.0,307690,2015-05-20,False,0,0.0,1,8541
Fylkia,15.6,1590.0,601530,2017-03-13,False,1,1.0,3,11676
drunkendan,0.8,627.0,261700,2014-03-11,False,0,0.0,1,1844
Bebop,17.6,844.0,214190,2014-09-14,False,0,0.0,3,837
Viral,4.2,3680.0,601530,2017-03-11,False,1,0.0,2,6345
Kraxie,0.4,1047.0,246620,2014-05-15,True,0,3.0,1,11081
goldmahn,5.4,542.0,22230,2015-08-02,False,0,0.0,2,30450
Brbteabreak,7.7,623.0,423620,2016-01-26,False,0,2.0,2,147
mark | dj.,0.2,3562.0,225300,2013-11-29,False,0,0.0,1,1684
brathorst,1.5,1321.0,261700,2014-02-25,False,0,0.0,1,6574
Snort Cannon,2.4,1897.0,288160,2016-05-09,False,0,1.0,1,5069
Justabit_Ginger,19.2,737.0,307690,2015-05-01,False,0,2.0,3,3135
Segnis,33.9,833.0,427520,2016-11-24,True,0,0.0,3,30451
raj1c,9.1,698.0,10180,2015-12-30,False,0,1.0,2,18223
MrDowntempo,45.1,1168.0,237930,2015-10-11,False,0,0.0,3,15577
RunItGodzira!,3.4,522.0,278930,2014-08-12,False,0,0.0,2,2157
itsNinjaToast,3.3,540.0,261700,2014-01-28,False,0,0.0,2,15001
Mario Dan,2.2,697.0,278930,2014-08-09,False,0,0.0,1,5530
TheLTrain,2.9,937.0,288160,2016-04-23,False,0,0.0,1,18948
ScumbagStingRay,9.8,661.0,22230,2015-06-21,False,0,0.0,2,30452
SubWorx,4.7,749.0,261700,2014-01-12,False,0,0.0,2,11072
Saytrsong,1.7,884.0,278930,2014-07-16,False,0,0.0,1,14035
Cloks,4.0,610.0,261700,2014-01-04,False,0,0.0,2,30453
Billco Tabarnak!,2.5,1621.0,22230,2015-06-19,False,0,0.0,1,6976
Tom,25.5,2956.0,237930,2015-09-28,False,0,10.0,3,2346
Phoenix-Senpai,2.0,1104.0,288160,2016-04-10,False,0,1.0,1,30454
zauerli,7.6,4427.0,288160,2016-03-30,False,0,0.0,2,21137
Zephiru,12.4,621.0,237930,2015-09-18,False,0,0.0,3,30455
Window Licker,10.3,572.0,427520,2016-11-24,True,0,0.0,2,30456
E.E. (Peary),47.0,507.0,307690,2015-03-12,False,0,0.0,3,488
JJ,8.3,598.0,237930,2015-09-16,False,0,0.0,2,6824
it's free real estate,0.8,649.0,22230,2015-06-15,False,0,0.0,1,30457
Toasted,1.8,507.0,438040,2016-03-06,False,0,0.0,1,1949
blackshark64,24.8,1393.0,307690,2015-03-01,False,0,0.0,3,1227
Violet & Yuki: Card Farming,1.6,2073.0,261700,2013-12-09,False,0,0.0,1,7963
